Date;Open;High;Low;Close;Volume;Dividends;Stock Splits
2001-03-22;35.182600699146704;35.880187673084755;34.333364584264054;35.24325942993164;2486854;0.0;0
2001-03-23;35.60722066094685;35.940848326071716;35.36458109686565;35.48590087890625;1545219;0.0;0
2001-03-26;35.78919342941732;36.94172770273712;35.6375443047164;36.91139602661133;2037130;0.0;0
2001-03-27;36.45645460285241;37.48766928192771;36.18348798502333;37.30569076538086;1544017;0.0;0
2001-03-28;37.002391732334864;37.06305046531953;35.72853982779824;36.33513641357422;2267596;0.0;0
2001-03-29;36.06217279340994;37.123716974714796;35.6678840290465;37.093387603759766;1841060;0.0;0
2001-03-30;36.45645617489508;37.73031047361777;36.45645617489508;37.4876708984375;2467795;0.0;0
2001-04-02;37.0630469935214;37.24502780339342;36.45645046456699;36.5777702331543;2059164;0.0;0
2001-04-03;36.75974803415261;37.12370733303438;35.91051429805929;36.274471282958984;1848649;0.0;0
2001-04-04;35.78919983438326;37.27536198521769;35.182603227020834;36.941734313964844;1915318;0.0;0
2001-04-05;36.94173501776992;37.30569206352844;36.27447734856937;36.7597541809082;1713703;0.0;0
2001-04-06;37.27536016832164;37.457338678863785;36.63843422443297;37.36634826660156;1652811;0.0;0
2001-04-09;37.002393423792824;37.881958976171276;36.75975385279793;37.76063919067383;1400868;0.0;0
2001-04-10;37.3360183144756;38.76152163830915;37.184369172407074;38.21558380126953;1654840;0.0;0
2001-04-11;38.1549227528181;38.82217801180311;37.51799454362625;37.73030471801758;1191449;0.0;0
2001-04-12;38.15492572979983;39.24679679479487;38.03360595125072;38.518882751464844;2629568;0.0;0
2001-04-13;38.518882751464844;38.518882751464844;38.518882751464844;38.518882751464844;0;0.0;0
2001-04-16;38.518882751464844;38.518882751464844;38.518882751464844;38.518882751464844;0;0.0;0
2001-04-17;37.912290543317795;39.00416636215141;37.42701368715984;38.82218551635742;2704969;0.0;0
2001-04-18;39.06481944617526;39.88372387776848;38.88283862672588;39.73207473754883;2365507;0.0;0
2001-04-19;39.88371930208387;39.88371930208387;38.82217544233259;38.9434928894043;2764656;0.0;0
2001-04-20;38.76152490438471;39.39844857796148;38.09426723467018;38.57954406738281;1090457;0.0;0
2001-04-23;38.21558702134395;38.943501113421675;38.124596602843006;38.57954406738281;1430999;0.0;0
2001-04-24;38.700861262297344;39.004161865661274;38.336904240632336;38.518882751464844;1466489;0.0;0
2001-04-25;38.73119153907837;38.73119153907837;37.972945797796626;38.306575775146484;1208514;0.0;0
2001-04-26;38.09427148432011;39.368125915527344;37.97295168411237;39.368125915527344;1984086;0.0;0
2001-04-27;39.42877922709756;39.94438541447433;38.94350009311659;39.76240921020508;2800213;0.0;0
2001-04-30;39.610763237749005;40.247686945746175;39.30746491166506;39.45911407470703;1778918;0.0;0
2001-05-01;39.45911407470703;39.45911407470703;39.45911407470703;39.45911407470703;0;0.0;0
2001-05-02;39.42877490380216;40.45998716548511;39.42877490380216;40.12636184692383;2256641;0.0;0
2001-05-03;40.40141587291001;40.5236619894625;39.45403295149401;39.790199279785156;1469121;0.5;0
2001-05-04;39.637388499864585;39.79019262258049;38.934490934334924;39.698509216308594;3928364;0.0;0
2001-05-07;39.72907465790647;40.279170470427594;39.240099566062796;39.45402908325195;515798;0.0;0
2001-05-08;39.729071599318964;40.30972539587047;39.454026045839136;39.82075500488281;1081505;0.0;0
2001-05-09;39.82075784156707;40.248607547061184;39.2706620322089;39.91244125366211;787227;0.0;0
2001-05-10;39.72906471195078;40.829256061566085;39.60682330119837;40.64588928222656;1960063;0.0;0
2001-05-11;40.829269210178744;41.04319407949304;40.27917335821883;40.584781646728516;1569623;0.0;0
2001-05-14;40.126370271288835;40.49309929452124;39.63739513150394;39.790199279785156;1219785;0.0;0
2001-05-15;39.729068501689625;40.00411403372448;39.17897277440858;39.484580993652344;1732354;0.0;0
2001-05-16;39.637388499864585;39.72907190613648;39.20953882154474;39.698509216308594;1204885;0.0;0
2001-05-17;40.24860202449745;40.95150186983086;40.0346772011033;40.76813507080078;2022800;0.0;0
2001-05-18;40.76813658332744;41.073744817574905;40.370849609375;40.370849609375;1400099;0.0;0
2001-05-21;40.37085276067514;40.73758173775621;39.88187768242576;40.34029006958008;1130471;0.0;0
2001-05-22;40.64590076183038;40.73758417739425;39.820759348180026;39.94300079345703;2738530;0.0;0
2001-05-23;40.03468657670276;40.462536323687864;39.82076170321021;40.24861145019531;1671785;0.0;0
2001-05-24;40.18748594052864;40.37085276067514;39.94299840140395;40.34029006958008;510475;0.0;0
2001-05-25;40.3402946753235;40.3402946753235;39.57627394283631;40.00412368774414;1078896;0.0;0
2001-05-28;39.88188719817731;40.61534532734132;39.88188719817731;40.15693283081055;725475;0.0;0
2001-05-29;40.065249737324585;40.52366218437309;39.637395322151775;40.03468704223633;1224758;0.0;0
2001-05-30;40.03467723053918;40.279164741688575;39.423460784271406;39.97355651855469;7638751;0.0;0
2001-05-31;39.759628987202404;40.15691591965039;39.2400913126884;39.423458099365234;2385464;0.0;0
2001-06-01;39.362342834472656;39.66795107905209;38.84280741972411;39.362342834472656;1619590;0.0;0
2001-06-04;39.362342834472656;39.362342834472656;39.362342834472656;39.362342834472656;0;0.0;0
2001-06-05;39.63738775619952;39.63738775619952;38.537198559607575;38.93449020385742;1566413;0.0;0
2001-06-06;39.11785875197287;39.14842144440771;38.323277712394635;38.47608184814453;983447;0.0;0
2001-06-07;38.41495595793712;38.75112689704552;37.895422867397414;38.384395599365234;1797085;0.0;0
2001-06-08;38.3232754736355;38.659444086325834;37.95654417029572;38.10934829711914;1784192;0.0;0
2001-06-11;38.017663429475306;38.32327165265179;37.6203718067036;37.71205520629883;1296058;0.0;0
2001-06-12;37.89542916150597;38.10935403864615;37.28421256212685;37.589820861816406;1541762;0.0;0
2001-06-13;38.139912028903034;38.598324421886936;37.80374107543003;38.32327651977539;1826009;0.0;0
2001-06-14;38.26216091326924;38.567769234722206;37.742627699441776;38.07879638671875;3048828;0.0;0
2001-06-15;37.712062997633026;38.04823164625865;37.4064547113177;37.65093994140625;1701602;0.0;0
2001-06-18;37.650932652651484;37.86485981062228;36.734107971191406;36.734107971191406;1588520;0.0;0
2001-06-19;36.856357203509106;37.161965476061596;36.21458029747009;36.67299270629883;2241863;0.0;0
2001-06-20;36.79523126244153;37.528691478851464;36.489623033237876;36.97859573364258;1879233;0.0;0
2001-06-21;37.25364360624702;37.37588736424963;36.73410821763735;36.97859573364258;1543968;0.0;0
2001-06-22;37.009157687780224;37.58981381465295;36.97859732986184;37.31476593017578;1297754;0.0;0
2001-06-25;36.8869163567052;37.40645180199764;36.82579563683832;37.223087310791016;1096591;0.0;0
2001-06-26;37.528695573337394;37.650937013071136;36.82579563683832;37.223087310791016;2628529;0.0;0
2001-06-27;37.284207589285714;37.712059618106906;37.22308687014239;37.43701171875;1532261;0.0;0
2001-06-28;37.58981702970934;38.72056669064354;36.79523599784157;38.29271697998047;2471268;0.0;0
2001-06-29;38.29271796145104;38.53720318358113;37.77318249266315;38.20103454589844;2747521;0.0;0
2001-07-02;38.23158712081681;38.87336390415987;37.95653926178246;38.65943908691406;1753683;0.0;0
2001-07-03;38.50663757324219;39.05673332835939;38.292712741588716;38.50663757324219;1142532;0.0;0
2001-07-04;38.75113095520893;38.99561618099329;38.506643397818415;38.62888717651367;1223184;0.0;0
2001-07-05;38.690000012434105;38.690000012434105;37.83429839922914;37.98710250854492;1434904;0.0;0
2001-07-06;37.92598034973196;37.98710339384616;37.100839072838845;37.19252014160156;1810993;0.0;0
2001-07-09;37.437009928579805;37.55925369262695;36.58130591185564;37.55925369262695;1265369;0.0;0
2001-07-10;37.28420879636975;37.834304612893035;36.67299225872434;36.88691711425781;2019067;0.0;0
2001-07-11;36.55075394452361;37.71206647215958;36.27570599517758;37.46757888793945;1705217;0.0;0
2001-07-12;38.32328124739262;38.41496233833571;37.467577075619324;37.589820861816406;2765449;0.0;0
2001-07-13;38.1399066178607;38.1399066178607;37.16195891927631;37.98710250854492;1287915;0.0;0
2001-07-16;38.13991526684737;38.13991526684737;37.40645490948373;37.89542770385742;943946;0.0;0
2001-07-17;37.46756713790787;37.98710250854492;37.34532338413411;37.98710250854492;1423785;0.0;0
2001-07-18;38.048229826130665;38.17047360113021;37.46757364358737;37.7731819152832;1885717;0.0;0
2001-07-19;37.83430685948335;39.30122756958008;37.74262344074998;39.30122756958008;2821869;0.0;0
2001-07-20;39.117854229417674;39.27065834750133;37.98710468824089;38.04822540283203;1749760;0.0;0
2001-07-23;38.07879109367161;39.24010115480402;37.89542659260925;39.08729934692383;1810235;0.0;0
2001-07-24;38.65944072008918;39.08729270426112;38.445515893806075;38.59832000732422;960058;0.0;0
2001-07-25;38.90393284358519;39.24009913522621;38.139912185475545;38.26215362548828;4152480;0.0;0
2001-07-26;38.65944696044922;38.78169073731732;38.04823040771485;38.20103454589844;2501953;0.0;0
2001-07-27;38.59832681474139;38.90393509567646;38.20103511688335;38.62888717651367;2768124;0.0;0
2001-07-30;38.90393196208392;39.39290237426758;38.445519577605026;39.39290237426758;1795132;0.0;0
2001-07-31;39.423466391307194;39.51514980392939;38.72056644548643;39.45402908325195;1752127;0.0;0
2001-08-01;39.33177470602682;39.7290663016859;39.02616650370616;39.423458099365234;1479454;0.0;0
2001-08-02;39.42346512395046;39.79019409943784;38.903932020075665;38.99561309814453;2083694;0.0;0
2001-08-03;38.751122334429056;39.240092677218854;38.65943893790245;39.11785125732422;1134243;0.0;0
2001-08-06;38.62888258116086;39.484584267019734;38.62888258116086;39.362342834472656;1541761;0.0;0
2001-08-07;39.11785125732422;39.240092677218854;38.81224304437637;39.11785125732422;1049818;0.0;0
2001-08-08;38.90392945400192;39.11785428699158;38.69000228940645;38.75112533569336;707854;0.0;0
2001-08-09;38.53720380626272;38.751131002140035;37.83430615822448;37.925987243652344;1803802;0.0;0
2001-08-10;37.98710910443393;38.38439845867486;37.52869669689019;37.7731819152832;1338152;0.0;0
2001-08-13;38.13991382326745;38.29271796145104;37.49813457761147;38.20103454589844;1158539;0.0;0
2001-08-14;38.38439619172249;38.53720031854591;37.7731796844288;38.10934829711914;811849;0.0;0
2001-08-15;38.109350387655695;38.20103380142153;37.650937982038634;37.83430480957031;488537;0.0;0
2001-08-16;37.7731872024114;37.83431026426963;37.16197057346751;37.46757888793945;1121968;0.0;0
2001-08-17;37.681501569226064;37.74262229211741;36.397945404052734;36.397945404052734;1829870;0.0;0
2001-08-20;36.3979445609713;37.375892425823565;36.3979445609713;37.131404876708984;955392;0.0;0
2001-08-21;37.16196344119803;37.467571697016446;36.79523446685832;37.25364685058594;1150823;0.0;0
2001-08-22;36.85635518537961;38.07878820865327;36.73411141673106;37.25364685058594;1267992;0.0;0
2001-08-23;37.46757067175962;37.77317891921542;36.886914535272425;37.742618560791016;928387;0.0;0
2001-08-24;37.46757563442811;38.26215671673614;37.43701527195592;37.89542770385742;1010379;0.0;0
2001-08-27;37.89542688184306;38.384399665610125;37.71206237938117;37.925987243652344;537786;0.0;0
2001-08-28;37.89542190176409;38.26215085849366;37.100840941112786;37.37588882446289;1424613;0.0;0
2001-08-29;37.192520561442834;37.58981219204989;36.85635197563996;36.97859573364258;2067445;0.0;0
2001-08-30;37.223088529535744;37.62037788489033;36.18401993653606;36.67299270629883;2704361;0.0;0
2001-08-31;36.489627858024036;36.67299235347018;35.32831550085506;35.78672790527344;3403658;0.0;0
2001-09-03;35.756164511035614;35.786724869082846;34.74765637423585;35.05326461791992;1520661;0.0;0
2001-09-04;35.38943334833381;35.817282997574004;34.31980456202189;34.99214172363281;1905636;0.0;0
2001-09-05;34.56428858001422;34.931019836233155;33.40297876433504;33.67802429199219;2710873;0.0;0
2001-09-06;34.10587933305795;34.22812309615109;32.60839848128017;33.31129837036133;2420604;0.0;0
2001-09-07;33.43354797363281;34.25868943833712;32.54728345090202;33.43354797363281;2047567;0.0;0
2001-09-10;33.15850095659773;33.64747377627238;31.813823953787708;32.70008850097656;2525959;0.0;0
2001-09-11;32.70008487892274;33.830834544897264;29.491198045009757;30.499706268310547;3222822;0.0;0
2001-09-12;28.971666542406894;31.722141125612374;28.788299704908237;30.77475357055664;2965386;0.0;0
2001-09-13;30.774744982081394;31.630448879581866;30.01072447774367;30.86642837524414;1593234;0.0;0
2001-09-14;30.713634130725442;31.538775607565103;28.78830090929118;29.70512580871582;2506955;0.0;0
2001-09-17;29.15502459333372;31.599890348219475;27.96315207150578;30.744186401367188;2991729;0.0;0
2001-09-18;30.255219946102223;30.46914481105846;29.6440033815345;29.94961166381836;2453036;0.0;0
2001-09-19;30.3163307445365;30.744182665979054;29.643993676273485;29.90070343017578;1538296;0.0;0
2001-09-20;29.656226911319223;30.389687228378932;28.256540469907804;28.696617126464844;1797006;0.0;0
2001-09-21;28.115960622511835;28.40323314020361;25.866683586182404;28.323774337768555;3904369;0.0;0
2001-09-24;28.317663856594447;29.582881927490234;28.317663856594447;29.582881927490234;2202884;0.0;0
2001-09-25;29.36895369799843;31.019238789577965;29.051120823711507;30.071853637695312;2819432;0.0;0
2001-09-26;30.132970317833365;32.82232361255029;29.8579224508455;31.508207321166992;2965002;0.0;0
2001-09-27;31.5693359375;31.783260798694922;30.683071468138245;31.5693359375;2128404;0.0;0
2001-09-28;32.08887119433481;32.5778440033558;31.783262897245905;32.33335876464844;2756630;0.0;0
2001-10-01;32.39447710475552;32.5472812420421;31.53877300330821;32.027748107910156;1597927;0.0;0
2001-10-02;31.17204805591955;32.66952926218207;31.17204805591955;32.211116790771484;1821787;0.0;0
2001-10-03;32.39447957100601;33.1279399521425;31.324850528567133;32.975135803222656;2922801;0.0;0
2001-10-04;33.49466443867829;33.98363718264906;32.822327207169224;33.64746856689453;2098488;0.0;0
2001-10-05;33.64747617501578;33.73915960531869;32.425042872878194;33.005699157714844;2039223;0.0;0
2001-10-08;32.45559782702771;32.4861605197699;31.691577140594795;32.027748107910156;1753403;0.0;0
2001-10-09;31.59989503263116;32.51671982662468;31.59989503263116;31.813819885253906;1799490;0.0;0
2001-10-10;31.416531118721554;32.24167251586914;31.23316429126114;32.24167251586914;2155596;0.0;0
2001-10-11;32.211105765915114;32.486153620942446;31.38596220083312;31.41652488708496;2638418;0.0;0
2001-10-12;31.96662633900908;33.1584991240759;31.569336965057598;32.822330474853516;3522801;0.0;0
2001-10-15;32.425039854811345;32.94457535882624;32.11943155772244;32.33335876464844;1183633;0.0;0
2001-10-16;32.57784046357715;33.739152798973905;32.24167183962735;33.61690902709961;2517808;0.0;0
2001-10-17;34.38092859270648;35.756165736414744;34.31980787451738;35.20606994628906;4026810;0.0;0
2001-10-18;34.900462347149244;34.96158539809146;34.1364416974165;34.53373336791992;1731677;0.0;0
2001-10-19;34.22812710140535;34.71709987938991;33.708593961972895;34.65597915649414;1640377;0.0;0
2001-10-22;34.77821786158779;34.961582335138054;34.04475763578097;34.90045928955078;913347;0.0;0
2001-10-23;34.96158953950123;35.63392685826604;34.50317709535989;35.42000198364258;1958458;0.0;0
2001-10-24;35.54223416037059;36.06176716140972;34.90045508289161;35.87840270996094;1883264;0.0;0
2001-10-25;35.87841302097609;36.21458166717718;34.53373610456558;35.022708892822266;1901748;0.0;0
2001-10-26;34.900467802399874;35.63392820711083;34.83934707350994;35.51168441772461;1276113;0.0;0
2001-10-29;35.083833405911584;35.45056242943566;34.65598132406266;34.71710205078125;1824299;0.0;0
2001-10-30;34.22812963194783;34.655981718668436;33.67803375879186;33.86140060424805;1810750;0.0;0
2001-10-31;34.28923786311859;34.80877318322975;33.34185294381706;34.747650146484375;1324142;0.0;0
2001-11-01;34.71709905701304;34.74765941773701;34.075322155385294;34.68653869628906;833656;0.0;0
2001-11-02;34.38092191509329;35.083821695777395;34.25867817085186;34.77821350097656;855806;0.0;0
2001-11-05;34.80878555279982;35.35887908935547;34.655981404044425;35.35887908935547;1057666;0.0;0
2001-11-06;35.32831030443827;35.41999370447872;34.77821689901271;34.99214172363281;1491628;0.0;0
2001-11-07;35.206073959598896;35.4505615234375;34.59485738160859;35.4505615234375;1932509;0.0;0
2001-11-08;35.14495359057567;36.06177846685156;35.022709807417634;35.63392639160156;2100389;0.0;0
2001-11-09;35.450556939140164;35.63392142250419;35.08382797241211;35.08382797241211;1585964;0.0;0
2001-11-12;34.86990159262444;35.20607020837897;32.761204156919156;33.64746856689453;1837521;0.0;0
2001-11-13;34.350365308479844;35.358871062355576;34.105877793331075;35.175506591796875;2336219;0.0;0
2001-11-14;34.90046531327036;35.5422445788742;34.83934458873961;35.26719665527344;2026690;0.0;0
2001-11-15;35.48112334681032;36.031219222292094;34.747662956703394;35.144954681396484;1651778;0.0;0
2001-11-16;34.90046511285655;35.32831717693347;34.83934438867678;35.022708892822266;1281652;0.0;0
2001-11-19;35.42000280784695;35.8172922030504;35.08383414064208;35.389442443847656;2394789;0.0;0
2001-11-20;35.45055815007899;35.66448299937672;34.717097859963054;35.23663330078125;1354517;0.0;0
2001-11-21;35.41999914899667;35.90897191729393;35.17551159904501;35.32831573486328;1767283;0.0;0
2001-11-22;35.45055972160838;35.725607634045524;35.328315945902304;35.57280349731445;1237624;0.0;0
2001-11-23;35.51168389984483;35.756171475051815;35.20607559663926;35.389442443847656;1359995;0.0;0
2001-11-26;35.75616873210684;36.5813101548207;35.63392495388098;35.93953323364258;3056026;0.0;0
2001-11-27;36.306266792896416;36.64243545491084;34.96158981323242;34.96158981323242;3455987;0.0;0
2001-11-28;34.900472390978585;35.23664343889074;34.65598711166852;34.839351654052734;10181669;0.0;0
2001-11-29;34.411489600048576;35.328314379792;34.411489600048576;35.23663330078125;1886020;0.0;0
2001-11-30;35.32831872592564;35.69505008190235;34.96158970155521;35.35887908935547;1839927;0.0;0
2001-12-03;34.961590353038595;35.389442443847656;34.717102777831606;35.389442443847656;1204159;0.0;0
2001-12-04;35.42000955887858;36.06178665161133;35.17552193707241;36.06178665161133;1557717;0.0;0
2001-12-05;36.122894514904324;36.55074653474975;35.54224070040617;36.36738204956055;1885043;0.0;0
2001-12-06;36.36738420023349;37.131404876708984;36.275700786414;37.131404876708984;2906944;0.0;0
2001-12-07;36.73411606613373;37.34533265513167;36.42850777163476;36.52019119262695;1887949;0.0;0
2001-12-10;36.61186631446119;36.703547383064915;36.061770576415945;36.09233093261719;1228920;0.0;0
2001-12-11;35.908963063268146;36.336815004385635;35.695038258512156;35.87840270996094;1645833;0.0;0
2001-12-12;35.75616518861551;35.97009003060589;34.96158420630079;35.08382797241211;2146399;0.0;0
2001-12-13;35.20608073882115;35.32832454427951;34.59486404313602;34.839351654052734;1843145;0.0;0
2001-12-14;34.53373864718846;35.022711471446854;34.10588655160999;34.22813034057617;1600608;0.0;0
2001-12-17;34.47262256928432;35.32832454427951;34.014210047520464;34.839351654052734;1500584;0.0;0
2001-12-18;34.778224186093915;34.83934491119036;33.95308040765463;34.10588455200195;2582015;0.0;0
2001-12-19;34.22813034057617;34.68654280049461;33.46410957404545;34.22813034057617;2537887;0.0;0
2001-12-20;33.92251870229829;34.442051839871226;33.70859384132264;34.01420211791992;1839672;0.0;0
2001-12-21;33.739159005479074;34.778227760143984;33.61691521111736;34.564300537109375;1779430;0.0;0
2001-12-24;34.289245827363054;34.56429372758804;34.25868546769494;34.53373336791992;208018;0.0;0
2001-12-25;34.53373336791992;34.53373336791992;34.53373336791992;34.53373336791992;0;0.0;0
2001-12-26;34.53373336791992;34.53373336791992;34.53373336791992;34.53373336791992;0;0.0;0
2001-12-27;34.59485541661436;35.41999914899667;34.53373469492948;35.32831573486328;1484042;0.0;0
2001-12-28;35.4505579321206;35.695045471191406;35.144949674085076;35.695045471191406;1465959;0.0;0
2001-12-31;35.695045471191406;35.695045471191406;35.695045471191406;35.695045471191406;0;0.0;0
2002-01-01;35.695045471191406;35.695045471191406;35.695045471191406;35.695045471191406;0;0.0;0
2002-01-02;35.4505544634378;35.756162691570886;34.992142121238174;35.175506591796875;1187878;0.0;0
2002-01-03;35.328313173028846;35.41999658051381;34.533732190714126;35.08382797241211;2004714;0.0;0
2002-01-04;35.08383241050575;35.38944069864045;34.38093241515347;34.80878448486328;2714399;0.0;0
2002-01-07;34.77821886867156;34.96158334753156;34.228123100485696;34.4114875793457;1697816;0.0;0
2002-01-08;34.65597903245299;34.6865393937915;33.92251870229829;34.01420211791992;2227269;0.0;0
2002-01-09;34.04475498969031;34.22811944898878;33.25017411165991;33.95307159423828;2431206;0.0;0
2002-01-10;33.67802771949352;34.01419865480862;33.036250870302126;33.49466323852539;1849966;0.0;0
